OBJECTID,Join_Count,TARGET_FID,Property_I,Funding_So,Additional,Property,Address,City,Owner_Org_,Management,County,Zip,Total_Unit,S8_Asst_Un,Program_Ty,Overall_Ex,Financing,Loan_Mat_,Owner_Type,T2T6,S8_Risk_Le,Combined_R,TCAC_Risk_,TCAC_Years,expiration,TCAC_Appli,TCAC_,TCAC_Total,TCAC_Housi,TCAC_Const,TCAC_App_1,TCAC_Year_,TCAC_PIS_D,NEW_TCAC_A,USDA_W__Re,USDA_W__Se,USDA_Opera,USDA_Date_,USDA_W__Ta,Total_USDA,Mortgage_r,Original_C,Total_Affo,Property_S,Expiring_w,Original_1,TCAC_Risk1,Org_type,Latitude,Longitude,GEOID10
352,1,352,1352.000000000000000,HUD,TCAC,1045 Mission Street Apartments,"1045 Mission Street                          
",SAN FRANCISCO, ,"Emerald Fund, Inc.",San Francisco,94103,278.000000000000000,0.000000000000000, ,,207/223(f),12/1/2046 0:00:00,For Profit, ,1-NA,1-Very Low,1-Very Low,42.0,11/5/2055,CA-2001-835,CA-2001-835,55,Non Targeted,New Construction,Placed In Service,11/18/2015,11/18/2000, , , , , , , ,low risk- TCAC,0,55.000000000000000,2.000000000000000,0.000000000000000,0,1,Profit Motivated,37.780158000000000,-122.409698000000010,06075017601
353,1,353,1353.000000000000000,HUD,TCAC,PARK VISTA APARTMENTS,"1301 Stevenson Blvd                          
",Fremont,AF Evans Company,"Evans Property Management, Inc.",Alameda,94538,60.000000000000000,0.000000000000000, ,,542(c),8/1/2038 0:00:00, , ,1-NA,3-Mod,3-Mod,15.0,1/26/2028,CA-1996-914,CA-1996-914,60,Large Family,New Construction,Placed In Service,02/02/2013,02/02/1998, , , , , , , ,low risk- TCAC,0,60.000000000000000,2.000000000000000,0.000000000000000,0,3,Profit Motivated,37.555186999999997,-121.965371000000000,06001441925
354,1,354,1354.000000000000000,HUD,TCAC,The Majestic Apts,951 Torrano Ave.,Hayward,Pacific West Companies,"Evans Property Management, Inc.",Alameda,94542,81.000000000000000,0.000000000000000, ,,207/223(f),,Nonprofit, ,1-NA,1-Very Low,1-Very Low,50.0,11/28/2063,CA-2007-863,CA-2007-863,80,Large Family,Acquisition/Rehab,Placed In Service,12/11/2023,12/11/2008, , , , , , , ,low risk- TCAC,0,80.000000000000000,2.000000000000000,0.000000000000000,0,1,Small Nonprofit,37.655087999999999,-122.068675000000000,06001436500
355,1,355,1355.000000000000000,HUD,TCAC,PROMENADE I APTS,"5300 CASE AVE                                
",PLEASANTON, ,"Evans Property Management, Inc.",Alameda,94566,68.000000000000000,0.000000000000000, ,,542(c),12/1/2037 0:00:00, , ,1-NA,2-Low,2-Low,14.0,5/7/2027,CA-1997-913,CA-1997-913,52,Non Targeted,New Construction,Placed In Service,05/14/2012,05/14/1997, , , , , , , ,low risk- TCAC,0,52.000000000000000,2.000000000000000,0.000000000000000,0,2,Profit Motivated,37.651828000000002,-121.884763000000010,06001450607
356,1,356,1356.000000000000000,HUD,TCAC,PROMENADE II APTS,"5300 CASE AVE                                
",PLEASANTON, ,"Evans Property Management, Inc.",Alameda,94566,78.000000000000000,0.000000000000000, ,,542(c),12/1/2037 0:00:00, , ,1-NA,2-Low,2-Low,14.0,4/7/2027,CA-1997-914,CA-1997-914,16,Non Targeted,New Construction,Placed In Service,04/14/2012,04/14/1997, , , , , , , ,low risk- TCAC,0,16.000000000000000,1.000000000000000,0.000000000000000,0,2,Profit Motivated,37.651828000000002,-121.884763000000010,06001450607
357,1,357,1357.000000000000000,HUD,TCAC,MONTEREY PINES,"680 South 37th street                        
",RICHMOND, ,"Evans Property Management, Inc.",Contra Costa,94804,324.000000000000000,0.000000000000000, ,,223(a)(7)/221(d)(4)M,4/1/2041 0:00:00, , ,1-NA,2-Low,2-Low,16.0,12/24/2029,CA-1999-100,CA-1999-100,259,Large Family,Rehabilitation,Placed In Service,01/01/2015,01/01/2000, , , , , , , ,low risk- TCAC,0,259.000000000000000,3.000000000000000,0.000000000000000,0,2,Profit Motivated,37.922907000000002,-122.334260000000000,06013382000
358,1,358,1358.000000000000000,HUD,TCAC,Monte Vista Gardens Senior Housing,"2605 La Hacienda Court                       
",San Jose,ROEM Development Corporation,"FPI Management, Inc.",Santa Clara,95127,69.000000000000000,0.000000000000000, ,,542(b),7/1/2033 0:00:00,Joint Venture, ,1-NA,1-Very Low,1-Very Low,44,3/4/2057,CA-2001-875,CA-2001-875,68,Senior,New Construction,Placed In Service,03/18/2017,03/18/2002, , , , , , , ,low risk- TCAC,0,68.000000000000000,2.000000000000000,0.000000000000000,0,1,Profit Motivated,37.358370000000001,-121.833104000000010,06085504002
359,1,359,1359.000000000000000,HUD,TCAC,Monte Vista Garden Apts,"2601 Nuestra Castillo Court                  
",Santa Clara, ,"FPI Management, Inc.",Santa Clara,95127,144.000000000000000,0.000000000000000, ,,542(b),3/1/2021 0:00:00,Joint Venture, ,1-NA,2-Low,2-Low,18.0,7/4/2031,CA-2000-110,CA-2000-110,114,Large Family,New Construction,Placed In Service,07/11/2016,07/11/2001, , , , , , , ,low risk- TCAC,0,114.000000000000000,3.000000000000000,0.000000000000000,0,2,Unknown,37.355508999999998,-121.954262000000000,06085505202
360,1,360,1360.000000000000000,HUD,TCAC,Arc Light Co.,"178 Townsend St                              
",San Francisco,Martin Building Co,Martin Building Co,San Francisco,94107,18.000000000000000,0.000000000000000, ,,221(d)(4)MKT,3/1/2052 0:00:00, , ,1-NA,1-Very Low,1-Very Low,55.0,12/17/2068,CA-2009-571, ,18,Non-Targeted,New Construction,Preliminary Reservation, ,12/31/2013, , , , , , , ,low risk- TCAC,0,18.000000000000000,1.000000000000000,0.000000000000000,0,1,Profit Motivated,37.779375000000002,-122.392131000000010,06075061500
361,1,361,1361.000000000000000,HUD,TCAC,PARKSIDE GLEN,"810 Hillsdale Ave                            
",San Jose, ,Related Management Company,Santa Clara,95136,180.000000000000000,0.000000000000000, ,,542(c),4/1/2029 0:00:00, , ,1-NA,2-Low,2-Low,15.0,7/24/2028,CA-1997-942,CA-1997-942,178,Non Targeted,New Construction,Placed In Service,08/01/2013,08/01/1998, , , , , , , ,low risk- TCAC,0,178.000000000000000,3.000000000000000,0.000000000000000,0,2,Profit Motivated,37.279001000000001,-121.868118000000000,06085503108
362,1,362,1362.000000000000000,HUD,TCAC,MONTE ALBAN APTS.,"1324 Santee Drive                            
",SAN JOSE,"The John Stewart Company & Affordable Housing CDC,",The John Stewart Co.,Santa Clara,95122,192.000000000000000,0.000000000000000, ,, ,,For Profit, ,1-NA,1-Very Low,1-Very Low,49.0,8/18/2062,CA-2006-906,CA-2006-906,191,Large Family,Acquisition/Rehab,Placed In Service,09/01/2022,09/01/2007, , , , , , , , ,0,191.000000000000000,3.000000000000000,0.000000000000000,0,1,Profit Motivated,37.330171999999997,-121.847545999999990,06085503110
363,1,363,1363.000000000000000,HUD,TCAC,THE ARC APARTMENTS,"416 BAY STREET                               
",SAN FRANCISCO,The Arc San Francisco,The John Stewart Company,San Francisco,94133,9.000000000000000,0.000000000000000, ,,542(c),1/1/2032 0:00:00,For Profit, ,1-NA,1-Very Low,1-Very Low,43.0,2/16/2056,CA-2002-916,CA-2002-916,8,Special Needs,New Construction,Placed In Service,03/01/2016,03/01/2001, , , , , , , ,low risk- TCAC,0,8.000000000000000,1.000000000000000,0.000000000000000,0,1,Small Nonprofit,37.805585999999998,-122.413989000000000,06075010100
364,1,364,1364.000000000000000,HUD,TCAC,HOOKSTON MANOR,"80 W HOOKSTON ROAD                           
",PLEASANT HILL,"Hookston Senior Homes, Inc.",Affordable Housing Associates,Contra Costa,94523,100.000000000000000,0.000000000000000, ,,542(c),5/1/2030 0:00:00, , ,2-Low,2-Low,2-Low,16.0,12/23/2029,CA-1998-820,CA-1998-820,99,Senior,Rehabilitation,Placed In Service,12/31/2014,12/31/1999, , , , , , , ,low risk- TCAC,0,99.000000000000000,2.000000000000000,0.000000000000000,0,2,Profit Motivated,37.940508999999999,-122.062490999999990,06013324002
365,1,365,1365.000000000000000,HUD,TCAC,"BANNEKER HOMES, INC.","765-A FULTON ST                              
",SAN FRANCISCO,"Hampstead Group, Inc.",Alton Management Corp.,San Francisco,94102,108.000000000000000,96.000000000000000,LMSA,1/31/2026 0:00:00, ,,Nonprofit, ,2-Low,1-Very Low,1-Very Low,49.0,7/18/2062,CA-2005-897,CA-2005-897,107,Large Family,Acquisition/Rehab,Placed In Service,08/01/2022,08/01/2007, , , , , , , , ,1,108.000000000000000,3.000000000000000,0.000000000000000,1,1,Small Nonprofit,37.777990000000003,-122.429220000000000,06075016300
366,1,366,1366.000000000000000,HUD,TCAC,"OAK CENTER HOMES, INC","850 18TH ST                                  
",OAKLAND,The Hampstead Group,Alton Management Corporation,Alameda,94607,89.000000000000000,89.000000000000000,HFDA/8 NC,9/30/2032 0:00:00, ,, , ,2-Low,1-Very Low,1-Very Low,55.0,12/17/2068,CA-2012-803,CA-2012-803,88,Non-Targeted,New Construction,Preliminary Reservation, ,12/31/2013, , , , , , , , ,1,89.000000000000000,2.000000000000000,0.000000000000000,1,1,Profit Motivated,37.810955000000000,-122.279150000000000,06001402700
367,1,367,1367.000000000000000,HUD,TCAC,LAUREL GARDENS APARTMENTS,"1555 Turk St                                 
",San Francisco,"Laurel Gardens of Bethel A.M.E. Church, Inc., a Ca",Alton Management Corporation,San Francisco,94115,52.000000000000000,51.000000000000000,LMSA,8/31/2029 0:00:00,223(a)(7)/236(j)(1),1/1/2030 0:00:00,Limited Dividend, ,2-Low,2-Low,2-Low,16.0,1/24/2029,CA-1998-804,CA-1998-804,51,Non Targeted,Acquisition/Rehab,Placed In Service,02/01/2014,02/01/1999, , , , , , , ,low risk- TCAC,1,52.000000000000000,2.000000000000000,0.000000000000000,1,2,Small Nonprofit,37.780154000000003,-122.434765000000000,06075015801
368,1,368,1368.000000000000000,HUD,TCAC,Valley Vista Senior Housing,"20709 San Ramon Valley Blvd                  
",San Ramon,Satellite Housing and ABHOW,American Baptist Homes of the West,Contra Costa,94583,104.000000000000000,89.000000000000000,PRAC/202,5/25/2014 0:00:00,202,,Non-Profit, ,2-Low,1-Very Low,1-Very Low,55.0,12/17/2068,CA-2009-549, ,104,Senior,New Construction,Preliminary Reservation, ,12/31/2013, , , , , , , ,low risk- TCAC,1,104.000000000000000,3.000000000000000,1.000000000000000,1,1,Large/Medium Nonprofit,37.728991999999998,-121.945228000000000,06013345115
369,1,369,1369.000000000000000,HUD,TCAC,HERALD HOTEL,"308 EDDY ST                                  
",SAN FRANCISCO,"Affordable Housing Resources, Inc.","American Management Services West, LLC ""Pinnacle""",San Francisco,94102,73.000000000000000,72.000000000000000,Sec 8 SR,6/30/2029 0:00:00, ,,For Profit, ,2-Low,1-Very Low,1-Very Low,46.0,5/25/2059,CA-2003-843,CA-2003-843,72,Senior,Rehabilitation,Placed In Service,06/07/2019,06/07/2004, , , , , , , , ,1,73.000000000000000,2.000000000000000,0.000000000000000,1,1,Profit Motivated,37.783912000000001,-122.412881000000000,06075012502
370,1,370,1370.000000000000000,HUD,TCAC,Armstrong Place Senior Housing,"5600 Third Street                            
",San Francisco,BRIDGE Housing Corp.,BRIDGE Property Management Co.,San Francisco,94124,116.000000000000000,71.000000000000000,PRAC/202,8/31/2013 0:00:00,202,, , ,2-Low,1-Very Low,1-Very Low,55.0,12/17/2068,CA-2008-860,CA-2008-860,115,Senior,New Construction,Placed In Service, ,12/31/2013, , , , , , , ,low risk- TCAC,1,116.000000000000000,3.000000000000000,1.000000000000000,1,1,Large/Medium Nonprofit,37.726965000000000,-122.393713000000010,06075023300
371,1,371,1371.000000000000000,HUD,TCAC,THE ARBORS,100 Civic Drive,Hercules, ,BRIDGE Property Management Company,Contra Costa,94547,60.000000000000000,0.000000000000000, ,,542(c),3/1/2025 0:00:00, , ,2-Low,2-Low,2-Low,16.0,10/12/2029,CA-1998-991,CA-1998-991,59,Senior,New Construction,Placed In Service,10/20/2014,10/20/1999, , , , , , , ,low risk- TCAC,0,59.000000000000000,2.000000000000000,0.000000000000000,0,2,Large/Medium Nonprofit,38.009484999999998,-122.265625000000000,06013359203
372,1,372,1372.000000000000000,HUD,TCAC,CHELSEA GARDENS ONE AND TWO,"1220 McMinn Ave                              
",Santa Rosa,BRIDGE Housing Corporation,BRIDGE Property Management Company,Sonoma,95407,120.000000000000000,120.000000000000000,Sec 8 NC,5/31/2013 0:00:00,542(c),1/1/2030 0:00:00, , ,2-Low,2-Low,2-Low,16.0,10/11/2029,CA-1999-923,CA-1999-923,118,Non Targeted,Acquisition/Rehab,Placed In Service,10/19/2014,10/19/1999, , , , , , , ,low risk- TCAC,1,120.000000000000000,3.000000000000000,1.000000000000000,4,2,Large/Medium Nonprofit,38.424143999999998,-122.731348000000000,06097153103
373,1,373,1373.000000000000000,HUD,TCAC,Coggins Square Apartments,"1316 Las Juntas Way                          
",Walnut Creek, ,BRIDGE Property Management Company,Contra Costa,94597,87.000000000000000,5.000000000000000,Pension Fund,9/30/2013 0:00:00, ,,Nonprofit, ,2-Low,2-Low,2-Low,17.0,8/16/2030,CA-2000-816,CA-2000-816,87,Large Family,New Construction,Placed In Service,08/23/2015,08/23/2000, , , , , , , , ,1,87.000000000000000,2.000000000000000,1.000000000000000,4,2,Large/Medium Nonprofit,37.930098000000001,-122.055043000000000,06013324001
374,1,374,1374.000000000000000,HUD,TCAC,MONTE VISTA APTS,"1001 S Main St                               
",Milpitas,Milpitas Housing Associates,BRIDGE Property Management Company,Santa Clara,95035,306.000000000000000,0.000000000000000, ,,542(c),10/20/2039 0:00:00,Profit Motivated, ,2-Low,2-Low,2-Low,15.0,10/13/2028,CA-1997-923,CA-1997-923,163,Non Targeted,New Construction,Placed In Service,10/21/2013,10/21/1998, , , , , , , ,low risk- TCAC,0,163.000000000000000,3.000000000000000,0.000000000000000,0,2,Large/Medium Nonprofit,37.416235000000000,-121.902441999999990,06085504504
375,1,375,1375.000000000000000,HUD,TCAC,CANYON RUN APTS,"1671 CANYON RUN                              
",HEALDSBURG,"Healdsburg Family Apartments Investors, L.P. DBA Canyon Run Apartments",Burbank Housing Management Corp,Sonoma,95448,50.000000000000000,0.000000000000000, ,,542(c),11/1/2036 0:00:00,Profit Motivated, ,2-Low,1-Very Low,1-Very Low,43.0,4/2/2056,CA-2002-814,CA-2002-814,50,Large Family,New Construction,Placed In Service,04/16/2016,04/16/2001, , , , , , , ,low risk- TCAC,0,50.000000000000000,2.000000000000000,0.000000000000000,0,1,Large/Medium Nonprofit,38.638945000000000,-122.867074000000000,06097153901
376,1,376,1376.000000000000000,HUD,TCAC,PANAS PLACE,"2450 STONY POINT ROAD                        
",SANTA ROSA,"STONEY POINT APT INVESTOR, A CA LIMITED PARTNERSHI",Burbank Housing Management Corp,Sonoma,95407,66.000000000000000,0.000000000000000, ,,542(c),1/1/2040 0:00:00,Profit Motivated, ,2-Low,2-Low,2-Low,16.0,4/19/2029,CA-1997-963,CA-1997-963,65,Large Family,New Construction,Placed In Service,04/27/2014,04/27/1999, , , , , , , ,low risk- TCAC,0,65.000000000000000,2.000000000000000,0.000000000000000,0,2,Large/Medium Nonprofit,38.413784000000000,-122.740438000000000,06097153300
377,1,377,1377.000000000000000,HUD,TCAC,MARIPOSA GARDENS APARTMENTS,"2445 Mariposa Street                         
",SAN FRANCISCO,Mission Housing Development Corp.,Caritas Management Corporation,San Francisco,94110,63.000000000000000,62.000000000000000,Sec 8 NC,9/18/2024 0:00:00, ,,Nonprofit, ,2-Low,1-Very Low,1-Very Low,46.0,6/12/2059,CA-2003-202,CA-2003-202,62,Large Family,Acquisition/Rehab,Placed In Service,06/25/2019,06/25/2004, , , , , , , , ,1,63.000000000000000,2.000000000000000,0.000000000000000,1,1,Large/Medium Nonprofit,37.763165000000001,-122.407768000000000,06075022802
378,1,378,1378.000000000000000,HUD,TCAC,Bernal Gateway Apartments,"3101 Mission St                              
",San Francisco,Housing Services Affiliate of the Bernal Heights,Cartias Management Corporation,San Francisco,94110,55.000000000000000,18.000000000000000,Pension Fund,12/31/2015 0:00:00, ,, , ,2-Low,2-Low,2-Low,17.0,12/15/2030,CA-1998-188,CA-1998-188,54,Large Family,New Construction,Placed In Service,12/22/2015,12/22/2000, , , , , , , , ,1,55.000000000000000,2.000000000000000,1.000000000000000,3,2,Large/Medium Nonprofit,37.748009000000003,-122.418252000000000,06075025200
379,1,379,1379.000000000000000,HUD,TCAC,Market Heights Apartments,"1000 Tompkins Ave                            
",San Francisco,Bernal Heights Housing Corporation,Cartias Management Corporation,San Francisco,94110,46.000000000000000,22.000000000000000,Pension Fund,3/31/2028 0:00:00, ,, , ,2-Low,2-Low,2-Low,13.0,3/14/2026,CA-1993-168,CA-1993-168,45,Large Family,New Construction,Placed In Service,03/21/2011,03/21/1996, , , , , , , , ,1,46.000000000000000,1.000000000000000,0.000000000000000,1,2,Large/Medium Nonprofit,37.736910000000002,-122.410298999999990,06075025100
380,1,380,1380.000000000000000,HUD,TCAC,NAMIKI APTS,"1776 SUTTER ST                               
",SAN FRANCISCO,Chinatown CDC,Chinatown Community Development Center,San Francisco,94115,33.000000000000000,33.000000000000000,Sec 8 NC,12/31/2030 0:00:00, ,,Nonprofit, ,2-Low,1-Very Low,1-Very Low,44.0,4/17/2057,CA-2001-878,CA-2001-878,33,Non Targeted,Acquisition/Rehab,Placed In Service,05/01/2017,05/01/2002, , , , , , , , ,1,33.000000000000000,1.000000000000000,0.000000000000000,1,1,Large/Medium Nonprofit,37.786577999999999,-122.429518000000000,06075015200
381,1,381,1381.000000000000000,HUD,TCAC,NOTRE DAME APARTMENTS,1590 Broadway,SAN FRANCISCO,Chinatown Community Development Center,Chinatown Community Development Center,San Francisco,94109,203.000000000000000,191.000000000000000,LMSA,5/31/2031 0:00:00, ,,Non-Profit, ,2-Low,2-Low,2-Low,19.0,7/23/2032,CA-2000-889,CA-2000-889,201,Senior,Acquisition/Rehab,Placed In Service,07/31/2017,07/31/2002, , , , , , , , ,1,203.000000000000000,3.000000000000000,0.000000000000000,1,2,Large/Medium Nonprofit,37.795791000000001,-122.423067000000000,06075010900
382,1,382,1382.000000000000000,HUD,TCAC,CASA VELASCO,"3430 FOOTHILL BLVD                           
",OAKLAND,Spanish Speaking Unity Council,Christian Church Homes,Alameda,94601,20.000000000000000,20.000000000000000,LMSA,2/29/2024 0:00:00, ,,For Profit, ,2-Low,1-Very Low,1-Very Low,45.0,11/19/2058,CA-2002-252,CA-2002-252,20,Senior,Rehabilitation,Placed In Service,12/03/2018,12/03/2003, , , , , , , , ,1,20.000000000000000,1.000000000000000,0.000000000000000,1,1,Small Nonprofit,37.782727000000001,-122.219819000000000,06001407200
383,1,383,1383.000000000000000,HUD,TCAC,Harrison Streeet Senior Housing,1633 Harrison Street,Oakland,Christian Church Homes,Christian Church Homes,Alameda,94612,73.000000000000000,61.000000000000000,PRAC/202,8/31/2015 0:00:00,202,, , ,2-Low,1-Very Low,1-Very Low,55.0,12/17/2068,CA-2010-817,CA-2010-817,72,Senior,New Construction,Preliminary Reservation, ,12/31/2013,(HUD grant covers 61 units), , , , , , ,low risk- TCAC,1,73.000000000000000,2.000000000000000,1.000000000000000,1,1,Large/Medium Nonprofit,37.804741000000000,-122.266460000000000,06001402900
384,1,384,1384.000000000000000,HUD,TCAC,KELLER PLAZA,"5321 TELEGRAPH AVE                           
",OAKLAND,"Keller Housing Initiatives, Inc.",Christian Church Homes,Alameda,94609,201.000000000000000,168.000000000000000,LMSA,8/31/2046 0:00:00,Green Retrofit Loan,9/27/2045 0:00:00, ,T6,2-Low,1-Very Low,1-Very Low,55.0,12/17/2068,CA-2011-867,CA-2011-867,167,Non-Targeted,Acquisition/Rehab,Preliminary Reservation, ,12/31/2013, , , , , , , ,low risk- T6,1,201.000000000000000,3.000000000000000,0.000000000000000,1,1,Small Nonprofit,37.838931000000002,-122.262088000000010,06001400300
385,1,385,1385.000000000000000,HUD,TCAC,Westlake Christian Terrace East,"251 28TH ST                                  
",OAKLAND,Christian Church Homes,Chritian Church Homes,Alameda,94611,200.000000000000000,91.000000000000000,LMSA,6/30/2029 0:00:00, ,, , ,2-Low,1-Very Low,1-Very Low,55.0,12/17/2068,CA-2012-833,CA-2012-833,200,Senior,Acquisition/Rehab,Preliminary Reservation, ,12/31/2013, , , , , , , , ,1,200.000000000000000,3.000000000000000,0.000000000000000,1,1,Large/Medium Nonprofit,37.816068999999999,-122.262212000000010,06001403501
